website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Wingate by Wyndham New York Midtown South/5th Ave,8.6,$186 total,"1,002 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Penny Williamsburg,9.6,$237 total,445 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard New York Manhattan/Times Square West,9.0,$188 total,"1,002 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"PUBLIC, an Ian Schrager hotel",8.2,$266 total,"2,487 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York Times Square South,9.0,$174 total,"2,879 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Doubletree by Hilton New York Times Square South,8.8,$209 total,"3,496 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hyatt Place New York Midtown South,8.8,$186 total,"1,119 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Moxy NYC Downtown,8.6,$164 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard New York Manhattan/ Midtown East,8.8,$266 total,"1,915 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel St. James,8.6,$179 total,"4,033 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York/Midtown Park Ave,8.4,$170 total,"1,006 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard New York Manhattan/Times Square West,9.0,$188 total,"1,002 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Tru By Hilton Brooklyn,8.6,$220 total,69 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.8,$154 total,"1,006 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York/West 35th Street,9.0,$209 total,"1,922 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Best Western Premier Empire State Hotel,9.0,$164 total,624 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,AC Hotel by Marriott New York Downtown,9.0,$163 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York/Manhattan-Chelsea,8.4,$209 total,"1,635 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York Manhattan/SoHo,8.8,$186 total,944 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Arlo Midtown,9.2,$243 total,"5,163 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Pod Times Square,8.8,$174 total,"4,190 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Fairfield Inn by Marriott New York Manhattan/Times Square,8.6,$209 total,"1,129 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,$163 total,"1,466 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Four Points By Sheraton New York Downtown,8.0,$152 total,"1,520 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Pod 51,8.0,$156 total,"1,342 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,DoubleTree by Hilton New York Downtown,7.8,$163 total,"1,597 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Wingate by Wyndham New York Midtown South/5th Ave,8.6,$186 total,"1,002 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Little Charlie Hotel,9.2,$158 total,263 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Club Quarters Hotel, Grand Central",8.6,$225 total,"1,920 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Virgin Hotels New York City,8.8,$265 total,"1,226 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Hayden,7.8,$215 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York World Trade Center Area,8.8,$163 total,501 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hyatt Place New York City/Times Square,8.0,$186 total,"1,422 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Broadway Plaza Hotel,9.2,$185 total,"1,541 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,45 Times Square Hotel,8.6,$204 total,"1,171 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Truss Hotel Times Square,8.2,$199 total,"1,404 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn Manhattan/Times Square Central,8.8,$197 total,"1,663 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Tempo by Hilton New York Times Square,9.4,$302 total,"2,158 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York Manhattan / Chelsea,9.2,$211 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Element New York Times Square West,8.2,$176 total,"1,721 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hyatt Place New York/Chelsea,8.2,$186 total,"1,131 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Aliz Hotel Times Square,8.0,$202 total,"1,005 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Boutique at Grand Central,8.6,$225 total,"1,062 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York City Manhattan Fifth Avenue,8.4,$209 total,"1,000 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,World Center Hotel,8.6,$224 total,"1,998 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn Manhattan-35th St/Empire State Bldg,8.6,$203 total,"1,005 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard New York Manhattan/ Midtown East,8.8,$266 total,"1,915 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hyatt Centric Midtown 5th Avenue New York,8.6,$209 total,581 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York City Manhattan Fifth Avenue,8.4,$209 total,"1,000 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel 32 32,8.0,$178 total,"1,602 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Four Points By Sheraton Manhattan Midtown West,8.8,$216 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The New Yorker A Wyndham Hotel,8.2,$208 total,"4,376 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Holiday Inn New York City - Times Square, an IHG Hotel",8.2,$169 total,"1,384 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Virgin Hotels New York City,8.8,$265 total,"1,226 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Riu Plaza New York Times Square,8.8,$242 total,"3,697 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,INNSiDE by Meliá New York Nomad,9.0,$244 total,"1,964 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Four Points By Sheraton Manhattan Midtown West,8.8,$216 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Westgate New York Grand Central,9.0,$275 total,"1,542 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"The Jewel Hotel, New York",9.2,$273 total,"2,039 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,CIVILIAN Hotel,9.2,$209 total,"1,411 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York Manhattan/Times Square,8.6,$209 total,"1,005 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,JG Sohotel,8.6,$203 total,204 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York/Central Park South-Midtown West,7.6,$235 total,"1,453 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Pearl New York,9.4,$232 total,"1,316 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Westin New York Grand Central,8.8,$314 total,"2,386 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn Manhattan/Times Square South,7.0,$186 total,"1,344 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,citizenM New York Bowery,9.2,$243 total,"1,130 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Executive Hotel Le Soleil New York,9.0,$242 total,"2,280 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Maritime Hotel,9.4,$266 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Residence Inn Marriott New York Downtown Manhattan/WTC Area,9.0,$209 total,"1,007 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel",8.2,$240 total,"1,856 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Artezen Hotel,9.6,$238 total,"1,429 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn New York Times Square,8.2,$243 total,886 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"The Bernic Hotel New York City, Tapestry Collection by Hilton",8.8,$186 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Four Points by Sheraton Midtown-Times Square,8.8,$209 total,"1,285 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Staypineapple, An Artful Hotel, Midtown",9.2,$228 total,"1,009 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Da Vinci Hotel,7.4,$163 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.2,$238 total,"1,685 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Edison Times Square,8.0,$204 total,"4,124 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Club Quarters Hotel, World Trade Center",8.6,$224 total,"1,409 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Gregorian,9.2,$238 total,"1,074 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,SpringHill Suites by Marriott New York Midtown Manhattan,8.8,$188 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Ameritania Hotel at Times Square,8.6,$220 total,"2,889 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"The Draper New York, Tapestry Collection by Hilton",8.8,$197 total,706 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Citadines Connect Fifth Avenue New York,8.0,$206 total,"1,028 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Hotel Indigo NYC Financial District, an IHG Hotel",9.2,$163 total,324 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Millennium Hilton New York One UN Plaza,8.0,$249 total,"1,327 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"The Time New York, part of JdV by Hyatt",8.0,$255 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,AC Hotel by Marriott New York Downtown,9.0,$163 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,DoubleTree by Hilton New York Times Square West,7.2,$174 total,"1,457 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Paramount Times Square,7.2,$215 total,"2,256 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,LUMA Hotel Times Square,9.6,$285 total,"1,172 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,8.8,$216 total,"1,422 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,citizenM New York Times Square,9.2,$266 total,"1,094 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,AC Hotel by Marriott New York Times Square,8.8,$232 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Club Quarters, Times Square - Midtown",8.6,$236 total,"2,603 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Pod 39,8.6,$186 total,"1,446 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,City Club Hotel,7.6,$205 total,"1,357 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Stanford,8.0,$231 total,8 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hard Rock Hotel New York,9.4,$439 total,"2,333 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,TownePlace Suites by Marriott New York Manhattan,8.8,$209 total,994 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Even Hotel New York - Times Square South, an IHG Hotel",9.2,$211 total,"1,007 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York Times Square North,8.6,$232 total,"1,942 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Untitled at 3 Freeman Alley,9.2,$237 total,203 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn Manhattan-Chelsea,8.0,$209 total,"1,006 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hotel Belleclaire,8.8,$262 total,"1,550 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Empire Hotel,7.6,$252 total,"3,319 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Pestana Park Avenue,9.0,$225 total,461 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Fairfield Inn & Suites by Marriott New York ManhattanChelsea,8.4,$174 total,"1,001 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Courtyard by Marriott New York Manhattan/Midtown West,9.0,$306 total,976 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,DoubleTree by Hilton Hotel New York City - Chelsea,7.8,$209 total,"1,006 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,TRYP by Wyndham New York City Times Square / Midtown,7.2,$248 total,"1,602 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Park Terrace Hotel,9.4,$363 total,"1,302 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Heritage Hotel,8.0,$175 total,"1,161 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Belvedere Hotel,8.6,$245 total,"3,388 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Manhattan Club,9.0,$263 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Freehand New York,8.2,$243 total,"1,008 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Cambria Hotel New York - Chelsea,8.6,$220 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Flat NYC,8.8,$210 total,236 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,$174 total,"1,000 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Arlo NoMad,8.4,$261 total,"1,321 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Night Hotel Broadway,6.4,$169 total,"1,476 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Delta Hotels by Marriott New York Times Square,7.8,$195 total,484 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hampton Inn Madison Square Garden Area Hotel,8.2,$197 total,"1,020 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Romer Hell's Kitchen,9.4,$249 total,757 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Archer Hotel New York,9.2,$289 total,"1,002 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Solita Soho Hotel,7.8,$175 total,"1,005 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",8.2,$220 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Comfort Inn Manhattan - Midtown West,7.4,$152 total,"1,101 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Muse New York,9.2,$296 total,"1,058 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",9.0,$197 total,830 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hyatt Herald Square New York,8.4,$215 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Fairfield Inn & Suites New York Manhattan / Central Park,8.4,$232 total,"1,000 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Moxy NYC Times Square,8.6,$239 total,"1,937 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Merrion Row Hotel and Public House,9.4,$269 total,515 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton Garden Inn New York/Manhattan-Midtown East,8.0,$266 total,"1,232 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Moderne Hotel,8.6,$218 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The Shoreham Hotel,7.8,$200 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,HGU New York,8.2,$210 total,"1,003 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,La Quinta Inn & Suites by Wyndham Times Square South,8.8,$231 total,986 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Millennium Hotel Broadway Times Square,7.4,$243 total,"6,213 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Doxie Hotel,7.2,$186 total,727 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,70 Park Avenue,8.8,$238 total,"1,004 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,RIU Plaza Manhattan Times Square,9.0,$300 total,"3,071 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Aloft New York Chelsea,9.2,$209 total,88 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,The FIDI Hotel,8.6,$203 total,310 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Hilton New York Fashion District,8.0,$215 total,"1,022 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Soho Grand Hotel,8.8,$352 total,"1,007 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Monday, May 13, 2024",1,1,Arlo SoHo,8.8,$289 total,"1,283 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Penny Williamsburg,9.6,$594 total,445 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Radio Hotel,8.8,$478 total,"1,587 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,"PUBLIC, an Ian Schrager hotel",8.2,$854 total,"2,487 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Pod 51,8.0,$439 total,"1,342 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hilton Garden Inn New York/Central Park South-Midtown West,7.6,$597 total,"1,453 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,INNSiDE by Meliá New York Nomad,9.0,$603 total,"1,964 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hilton Garden Inn New York Times Square South,9.0,$567 total,"2,879 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,TownePlace Suites by Marriott New York Brooklyn,8.8,$682 total,171 reviews
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hotel St. James,8.6,$554 total,"4,033 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Doubletree by Hilton New York Times Square South,8.8,$693 total,"3,496 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Pod Times Square,8.8,$533 total,"4,190 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hard Rock Hotel New York,9.4,"$1,072 total","2,333 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hyatt House Jersey City,8.6,$604 total,"1,236 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hyatt Place New York City/Times Square,8.0,$510 total,"1,422 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Truss Hotel Times Square,8.2,$563 total,"1,404 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hilton Garden Inn New York/West 35th Street,9.0,$636 total,"1,922 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Tempo by Hilton New York Times Square,9.4,$793 total,"2,158 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,The New Yorker A Wyndham Hotel,8.2,$530 total,"4,376 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,citizenM New York Times Square,9.2,$624 total,"1,094 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Aliz Hotel Times Square,8.0,$561 total,"1,005 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,The Pearl New York,9.4,$590 total,"1,316 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,The Westin New York at Times Square,8.8,$673 total,"4,102 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Hyatt Place New York Midtown South,8.8,$613 total,"1,119 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,citizenM New York Bowery,9.2,$636 total,"1,130 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Ameritania Hotel at Times Square,8.6,$562 total,"2,889 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,Element New York Times Square West,8.2,$525 total,"1,721 reviews"
Expedia,1,11 May 2024,"Sunday, May 12, 2024","Tuesday, May 14, 2024",1,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel",8.2,$628 total,"1,856 reviews"
