website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Carnegie Hotel,"8.6
Scored 8.6","₪ 3,186","2,037 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Pod Times Square,"8.1
Scored 8.1","₪ 1,923","21,885 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,33 Seaport Hotel New York,"8.6
Scored 8.6","₪ 4,165",479 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1","₪ 2,273","2,043 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Riu Plaza Manhattan Times Square,"8.6
Scored 8.6","₪ 3,015","11,485 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,TownePlace Suites by Marriott New York Manhattan/Chelsea,"8.1
Scored 8.1","₪ 2,443","5,937 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 4,102","1,969 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Doubletree By Hilton New York Times Square West,"7.1
Scored 7.1","₪ 2,458","14,577 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9","₪ 2,110","2,957 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,M Social Hotel Times Square New York,"8.4
Scored 8.4","₪ 3,740","10,528 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Riu Plaza New York Times Square,"8.4
Scored 8.4","₪ 3,603","7,558 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Pod 51,"7.8
Scored 7.8","₪ 1,715","10,744 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Pod 39,"8.1
Scored 8.1","₪ 1,958","11,088 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Royalton New York,"7.7
Scored 7.7","₪ 3,199","2,402 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7","₪ 2,408","14,892 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Aliz Hotel Times Square,"8.0
Scored 8.0","₪ 2,246","5,389 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Park Central,"7.3
Scored 7.3","₪ 2,769","5,223 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Delta Hotels by Marriott New York Times Square,"7.7
Scored 7.7","₪ 2,418","2,422 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hyatt Place New York City/Times Square,"7.6
Scored 7.6","₪ 2,576","21,747 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,West Side YMCA,"6.6
Scored 6.6","₪ 1,048","13,015 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton Garden Inn New York Central Park South-Midtown West,"7.2
Scored 7.2","₪ 2,701","8,277 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Manhattan Club,"8.1
Scored 8.1","₪ 3,096","3,462 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Shelburne Sonesta New York,"7.9
Scored 7.9","₪ 2,495","1,660 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Tempo By Hilton New York Times Square,"8.6
Scored 8.6","₪ 3,487",590 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Leon Hotel LES,"8.1
Scored 8.1","₪ 1,895","2,235 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hotel Edison Times Square,"7.4
Scored 7.4","₪ 2,799","15,184 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Historic Mayfair Hotel Times Square, Ascend Hotel Collection","8.5
Scored 8.5","₪ 1,780",576 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton Garden Inn West 35th Street,"8.3
Scored 8.3","₪ 2,744","2,947 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Motto By Hilton New York City Times Square,"8.1
Scored 8.1","₪ 2,640",283 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Trump International New York,"8.9
Scored 8.9","₪ 6,400","1,186 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Park Terrace Hotel,"8.7
Scored 8.7","₪ 3,912","3,505 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Belvedere Hotel,"8.0
Scored 8.0","₪ 2,557","5,413 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,citizenM New York Times Square,"8.6
Scored 8.6","₪ 3,389","3,801 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Homewood Suites Midtown Manhattan Times Square South,"8.3
Scored 8.3","₪ 2,890","4,173 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Millennium Hotel Broadway Times Square,"7.3
Scored 7.3","₪ 2,740","7,737 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Sheraton New York Times Square Hotel,"7.0
Scored 7.0","₪ 3,175","1,577 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 3,554","5,604 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,citizenM New York Bowery,"8.7
Scored 8.7","₪ 3,205","3,052 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Manhattan at Times Square,"5.6
Scored 5.6","₪ 2,239","7,322 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,45 Times Square Hotel,"8.3
Scored 8.3","₪ 2,657","1,491 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"8.2
Scored 8.2","₪ 3,107","5,270 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,SoHo 54,"7.1
Scored 7.1","₪ 2,277","2,697 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Executive Hotel Le Soleil New York,"8.4
Scored 8.4","₪ 3,286","3,872 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Pearl Hotel,"8.6
Scored 8.6","₪ 3,332","1,852 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Residence Inn by Marriott New York Manhattan/Central Park,"8.4
Scored 8.4","₪ 3,686","2,469 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Jewel Hotel, New York","8.6
Scored 8.6","₪ 3,372","2,903 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Ameritania at Times Square,"7.9
Scored 7.9","₪ 2,437","5,664 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,New York Hilton Midtown,"7.4
Scored 7.4","₪ 3,501","1,697 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Aloft Harlem,"7.7
Scored 7.7","₪ 2,251",567 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hampton Inn Manhattan-35th St Empire State Bldg,"8.2
Scored 8.2","₪ 2,695","6,171 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The FIDI Hotel,"8.2
Scored 8.2","₪ 2,381",976 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,W New York - Times Square,"7.7
Scored 7.7","₪ 3,581","1,406 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Shoreham Hotel,"7.3
Scored 7.3","₪ 1,475","2,319 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection","8.7
Scored 8.7","₪ 2,464",914 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Citadines Connect Fifth Avenue New York,"7.5
Scored 7.5","₪ 2,391","3,016 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,San Carlos Hotel New York,"8.8
Scored 8.8","₪ 3,592","3,138 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,City Club Hotel,"7.2
Scored 7.2","₪ 2,511","2,102 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,UNTITLED 3 Freeman Alley,"8.6
Scored 8.6","₪ 2,515",252 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,DoubleTree by Hilton New York Times Square South,"7.9
Scored 7.9","₪ 2,852","6,030 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Residence Inn by Marriott New York Manhattan/Times Square,"8.0
Scored 8.0","₪ 2,942","6,229 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,NoMo SoHo,"7.5
Scored 7.5","₪ 3,468","1,150 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,New York Marriott Marquis,"8.2
Scored 8.2","₪ 5,083","2,792 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Arthouse Hotel,"7.9
Scored 7.9","₪ 3,048","1,785 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Royalton Park Avenue,"8.3
Scored 8.3","₪ 4,596","1,849 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,TRYP by Wyndham New York City Times Square - Midtown,"7.2
Scored 7.2","₪ 2,258","3,097 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Dream Downtown, by Hyatt","7.4
Scored 7.4","₪ 4,036","1,393 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,LUMA Hotel - Times Square,"9.0
Scored 9.0","₪ 4,262","3,829 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel","7.8
Scored 7.8","₪ 3,081","6,364 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Soho Grand Hotel,"8.3
Scored 8.3","₪ 5,408","1,778 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Renaissance New York Harlem Hotel,"8.2
Scored 8.2","₪ 2,670",530 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hotel Belleclaire Central Park,"8.1
Scored 8.1","₪ 2,451","4,224 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Gardens Sonesta ES Suites New York,"8.2
Scored 8.2","₪ 3,828",760 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,DoubleTree by Hilton New York Midtown Fifth Ave,"7.4
Scored 7.4","₪ 3,079",441 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,INNSiDE by Meliá New York Nomad,"8.5
Scored 8.5","₪ 3,594",982 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Pestana CR7 Times Square,"8.2
Scored 8.2","₪ 2,496","2,325 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Draper New York, Tapestry Collection by Hilton","8.4
Scored 8.4","₪ 2,910","1,455 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Kimpton Hotel Theta, an IHG Hotel","8.5
Scored 8.5","₪ 3,437",573 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"8.0
Scored 8.0","₪ 2,841","5,583 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton New York Times Square,"7.5
Scored 7.5","₪ 2,973",714 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,DoubleTree by Hilton Hotel New York City - Chelsea,"7.3
Scored 7.3","₪ 2,823","2,453 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,AC Hotel by Marriott New York Downtown,"8.5
Scored 8.5","₪ 3,269","1,780 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Club Quarters Hotel Times Square, New York","7.9
Scored 7.9","₪ 2,910","3,291 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Courtyard by Marriott New York Manhattan/Chelsea,"8.3
Scored 8.3","₪ 3,303","1,434 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Wyndham Garden Chinatown,"7.5
Scored 7.5","₪ 2,148",715 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Staypineapple, An Artful Hotel, Midtown New York","8.7
Scored 8.7","₪ 2,774","1,427 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Thompson Central Park New York, by Hyatt","8.3
Scored 8.3","₪ 5,484",607 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Park Lane New York,"8.2
Scored 8.2","₪ 5,398","3,947 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Beekman Tower, Trademark Collection by Wyndham","8.1
Scored 8.1","₪ 3,127","1,166 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Archer Hotel New York,"8.6
Scored 8.6","₪ 3,715",970 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,DoubleTree by Hilton New York Downtown,"7.3
Scored 7.3","₪ 2,490","3,991 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Sohotel,"7.8
Scored 7.8","₪ 2,461","1,669 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,La Quinta by Wyndham Time Square South,"8.3
Scored 8.3","₪ 2,909","3,844 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,MADE Hotel,"8.5
Scored 8.5","₪ 3,933","1,095 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton Garden Inn New York/Midtown Park Avenue,"8.0
Scored 8.0","₪ 3,045","1,856 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hyatt Grand Central New York,"7.2
Scored 7.2","₪ 3,599","2,552 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Grayson Hotel,"8.3
Scored 8.3","₪ 4,003",602 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Renaissance New York Times Square Hotel by Marriott,"8.4
Scored 8.4","₪ 4,291","2,119 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Home2 Suites By Hilton New York Times Square,"7.7
Scored 7.7","₪ 2,985",565 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton Garden Inn New York - Times Square Central,"7.6
Scored 7.6","₪ 3,202","2,214 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Casablanca Hotel by Library Hotel Collection,"9.1
Scored 9.1","₪ 3,644",330 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Hotel 50 Bowery, part of JdV by Hyatt","8.5
Scored 8.5","₪ 3,573",937 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Club Quarters Hotel Grand Central, New York","8.0
Scored 8.0","₪ 2,855","4,324 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Dominick Hotel,"8.6
Scored 8.6","₪ 7,835","1,089 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"Hotel Shocard Broadway, Times Square","7.3
Scored 7.3","₪ 2,126","2,281 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hotel Richland LES,"8.1
Scored 8.1","₪ 2,233","1,026 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Four Points by Sheraton New York Downtown,"7.3
Scored 7.3","₪ 2,499","2,366 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hilton Garden Inn New York Times Square North,"7.7
Scored 7.7","₪ 3,358","2,748 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,The Renwick,"8.3
Scored 8.3","₪ 3,013","2,086 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Concorde Hotel New York,"8.7
Scored 8.7","₪ 4,077","1,883 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hampton Inn Madison Square Garden,"7.5
Scored 7.5","₪ 2,643","1,221 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"The Pierre, A Taj Hotel, New York","8.4
Scored 8.4","₪ 7,474",760 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,"EVEN Hotel New York - Midtown East, an IHG Hotel","8.2
Scored 8.2","₪ 3,060","1,294 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Radio Hotel,"8.0
Scored 8.0","₪ 2,105","1,253 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Graduate New York,"8.6
Scored 8.6","₪ 3,213","3,669 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Freehand New York,"7.8
Scored 7.8","₪ 2,894","1,807 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Nolitan Hotel SoHo - New York,"8.0
Scored 8.0","₪ 3,502","1,371 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Sixty LES,"7.3
Scored 7.3","₪ 2,719",896 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,70 Park Avenue Hotel,"8.3
Scored 8.3","₪ 3,217","1,790 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Gansevoort Meatpacking,"8.4
Scored 8.4","₪ 6,107",970 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Romer Hell's Kitchen,"8.7
Scored 8.7","₪ 3,440","1,013 reviews"
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Hotel on Rivington,"7.1
Scored 7.1","₪ 2,603",505 reviews
Booking,1,11 May 2024,20 May 2024,22 May 2024,9,2,Warwick New York,"8.0
Scored 8.0","₪ 4,638","6,253 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hotel Beacon,"8.7
Scored 8.7","₪ 4,283","2,467 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Margaritaville Resort Times Square,"8.7
Scored 8.7","₪ 4,665","3,006 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Pod Times Square,"8.1
Scored 8.1","₪ 2,989","21,885 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,M Social Hotel Times Square New York,"8.4
Scored 8.4","₪ 5,175","10,528 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1","₪ 3,511","2,043 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Doubletree By Hilton New York Times Square West,"7.1
Scored 7.1","₪ 3,569","14,577 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7","₪ 3,252","14,892 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9","₪ 3,251","2,957 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 5,791","1,969 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,33 Seaport Hotel New York,"8.6
Scored 8.6","₪ 6,681",479 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Pod 51,"7.8
Scored 7.8","₪ 2,573","10,744 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,The Belvedere Hotel,"8.0
Scored 8.0","₪ 3,506","5,413 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hyatt Place New York City/Times Square,"7.6
Scored 7.6","₪ 3,997","21,747 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Motto By Hilton New York City Times Square,"8.1
Scored 8.1","₪ 3,806",283 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Park Central,"7.3
Scored 7.3","₪ 4,064","5,223 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Pod 39,"8.1
Scored 8.1","₪ 3,127","11,088 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Delta Hotels by Marriott New York Times Square,"7.7
Scored 7.7","₪ 3,646","2,422 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,New York Marriott Marquis,"8.2
Scored 8.2","₪ 6,816","2,792 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hilton Garden Inn New York Central Park South-Midtown West,"7.2
Scored 7.2","₪ 4,121","8,277 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Park Terrace Hotel,"8.7
Scored 8.7","₪ 5,772","3,505 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Riu Plaza New York Times Square,"8.4
Scored 8.4","₪ 5,490","7,558 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,citizenM New York Times Square,"8.6
Scored 8.6","₪ 4,865","3,801 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Leon Hotel LES,"8.1
Scored 8.1","₪ 2,796","2,235 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Millennium Hotel Broadway Times Square,"7.3
Scored 7.3","₪ 3,905","7,737 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Residence Inn by Marriott New York Manhattan/Central Park,"8.4
Scored 8.4","₪ 5,397","2,469 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Tempo By Hilton New York Times Square,"8.6
Scored 8.6","₪ 5,036",590 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Aliz Hotel Times Square,"8.0
Scored 8.0","₪ 3,507","5,389 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Sheraton New York Times Square Hotel,"7.0
Scored 7.0","₪ 4,532","1,577 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Royalton New York,"7.7
Scored 7.7","₪ 4,596","2,402 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,West Side YMCA,"6.6
Scored 6.6","₪ 1,572","13,015 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hilton Garden Inn West 35th Street,"8.3
Scored 8.3","₪ 4,105","2,947 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Renaissance New York Harlem Hotel,"8.2
Scored 8.2","₪ 3,586",530 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Trump International New York,"8.9
Scored 8.9","₪ 9,600","1,186 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,DoubleTree by Hilton New York Times Square South,"7.9
Scored 7.9","₪ 4,137","6,030 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,The Manhattan at Times Square,"5.6
Scored 5.6","₪ 3,355","7,322 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,"The Historic Mayfair Hotel Times Square, Ascend Hotel Collection","8.5
Scored 8.5","₪ 2,824",576 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Homewood Suites Midtown Manhattan Times Square South,"8.3
Scored 8.3","₪ 4,590","4,173 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Embassy Suites By Hilton New York Manhattan Times Square,"7.8
Scored 7.8","₪ 4,824","4,491 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 5,203","5,604 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Arthouse Hotel,"7.9
Scored 7.9","₪ 4,294","1,785 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Home2 Suites By Hilton New York Times Square,"7.7
Scored 7.7","₪ 4,093",565 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,The Pearl Hotel,"8.6
Scored 8.6","₪ 4,998","1,852 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hotel Belleclaire Central Park,"8.1
Scored 8.1","₪ 3,455","4,224 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Residence Inn by Marriott New York Manhattan/Times Square,"8.0
Scored 8.0","₪ 4,413","6,229 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Ameritania at Times Square,"7.9
Scored 7.9","₪ 3,423","5,664 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,citizenM New York Bowery,"8.7
Scored 8.7","₪ 4,870","3,052 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Executive Hotel Le Soleil New York,"8.4
Scored 8.4","₪ 5,015","3,872 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Hampton Inn Manhattan-35th St Empire State Bldg,"8.2
Scored 8.2","₪ 4,125","6,171 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Renaissance New York Midtown Hotel,"8.4
Scored 8.4","₪ 5,883","1,399 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,45 Times Square Hotel,"8.3
Scored 8.3","₪ 4,082","1,491 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,W New York - Times Square,"7.7
Scored 7.7","₪ 5,089","1,406 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,SoHo 54,"7.1
Scored 7.1","₪ 3,532","2,697 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Citadines Connect Fifth Avenue New York,"7.5
Scored 7.5","₪ 3,638","3,016 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Shoreham Hotel,"7.3
Scored 7.3","₪ 2,213","2,319 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,DoubleTree by Hilton New York Downtown,"7.3
Scored 7.3","₪ 3,392","3,991 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,City Club Hotel,"7.2
Scored 7.2","₪ 3,844","2,102 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,"The Jewel Hotel, New York","8.6
Scored 8.6","₪ 4,643","2,903 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,New York Hilton Midtown,"7.4
Scored 7.4","₪ 5,313","1,697 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,"Crowne Plaza Times Square Manhattan, an IHG Hotel","7.8
Scored 7.8","₪ 4,540","6,364 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,Archer Hotel New York,"8.6
Scored 8.6","₪ 5,342",970 reviews
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,LUMA Hotel - Times Square,"9.0
Scored 9.0","₪ 6,564","3,829 reviews"
Booking,1,11 May 2024,20 May 2024,23 May 2024,9,3,The Shelburne Sonesta New York,"7.9
Scored 7.9","₪ 4,434","1,660 reviews"
